null_model,sample,rank,singular_value
markov_synthetic,11,5,0.003912467836006768
markov_synthetic,11,6,0.0022738290570340053
markov_synthetic,11,7,0.0004484792791234538
markov_synthetic,11,8,8.980332553223416e-18
markov_synthetic,12,1,0.014119618696270394
markov_synthetic,12,2,0.009770419992898476
markov_synthetic,12,3,0.008005602225674611
markov_synthetic,12,4,0.006353197737604734
markov_synthetic,12,5,0.005064367583631631
markov_synthetic,12,6,0.0021094953591900686
markov_synthetic,12,7,0.0003449630318167805
markov_synthetic,12,8,1.2466133442156287e-17
markov_synthetic,13,1,0.010709748827863423
markov_synthetic,13,2,0.007977660825619418
markov_synthetic,13,3,0.0067376405098477955
markov_synthetic,13,4,0.005243861229004667
markov_synthetic,13,5,0.0033754521748976243
markov_synthetic,13,6,0.0012736886835105238
markov_synthetic,13,7,0.0006423472066832882
markov_synthetic,13,8,2.7944683587181345e-17
markov_synthetic,14,1,0.013355012308235558
markov_synthetic,14,2,0.009428389866159232
markov_synthetic,14,3,0.007475808717499264
markov_synthetic,14,4,0.004656722700164647
markov_synthetic,14,5,0.003911687446264571
markov_synthetic,14,6,0.0027674684075255055
markov_synthetic,14,7,0.0003331468126608603
markov_synthetic,14,8,1.2709565192691396e-17
markov_synthetic,15,1,0.010474298887636
markov_synthetic,15,2,0.007917414888908129
markov_synthetic,15,3,0.0063844380994893335
markov_synthetic,15,4,0.005689193973598217
markov_synthetic,15,5,0.0027478589690163083
markov_synthetic,15,6,0.0015953296619455155
markov_synthetic,15,7,0.0005648361686231126
markov_synthetic,15,8,3.4504914508625176e-17
markov_synthetic,16,1,0.011516574230649243
markov_synthetic,16,2,0.009491504615344261
markov_synthetic,16,3,0.005733391892648493
markov_synthetic,16,4,0.004110739336163878
markov_synthetic,16,5,0.001899698172212407
markov_synthetic,16,6,0.0016281418603141726
markov_synthetic,16,7,0.0005345712104535298
markov_synthetic,16,8,4.903967398420185e-18
markov_synthetic,17,1,0.013409819971508998
markov_synthetic,17,2,0.01009676618895732
markov_synthetic,17,3,0.007535039464363957
markov_synthetic,17,4,0.004160074042019728
markov_synthetic,17,5,0.0035994663062814446
markov_synthetic,17,6,0.0013358279720642118
markov_synthetic,17,7,0.00011848444523009776
markov_synthetic,17,8,1.0981878633907934e-17
markov_synthetic,18,1,0.012286268016100752
markov_synthetic,18,2,0.009677692593981239
markov_synthetic,18,3,0.008965751554201233
markov_synthetic,18,4,0.0056113468212693465
markov_synthetic,18,5,0.0030945571215278598
markov_synthetic,18,6,0.002704836071389244
markov_synthetic,18,7,0.0017687298024353705
markov_synthetic,18,8,2.78827442062131e-17
markov_synthetic,19,1,0.012663734090425698
markov_synthetic,19,2,0.009499660524620864
markov_synthetic,19,3,0.007742328490333577
markov_synthetic,19,4,0.005032897225926905
markov_synthetic,19,5,0.0031688252677097586
markov_synthetic,19,6,0.0024732264751199324
markov_synthetic,19,7,0.0002870745881316057
markov_synthetic,19,8,1.1865862561939113e-17
markov_synthetic,20,1,0.010383162138376357
markov_synthetic,20,2,0.010202856459705855
markov_synthetic,20,3,0.008726674275652371
markov_synthetic,20,4,0.00574849154867455
markov_synthetic,20,5,0.003633622925016973
markov_synthetic,20,6,0.002065289585701601
markov_synthetic,20,7,0.0015912111071946342
markov_synthetic,20,8,1.5824803030970195e-17
markov_synthetic,21,1,0.008861869165812513
markov_synthetic,21,2,0.007594430956007458
markov_synthetic,21,3,0.007068115026240245
markov_synthetic,21,4,0.005021685304860334
markov_synthetic,21,5,0.0035220913179910105
markov_synthetic,21,6,0.0019131640645343587
markov_synthetic,21,7,0.00023060050186783437
markov_synthetic,21,8,1.5271255485772363e-17
markov_synthetic,22,1,0.011355806423168363
markov_synthetic,22,2,0.01005715312665308
markov_synthetic,22,3,0.006808617328332565
markov_synthetic,22,4,0.005566807146193068
markov_synthetic,22,5,0.003016876885160199
markov_synthetic,22,6,0.0023996146245294303
markov_synthetic,22,7,0.000809921393409804
markov_synthetic,22,8,6.533870630151839e-18
markov_synthetic,23,1,0.009076060243631204
markov_synthetic,23,2,0.007820444215391631
markov_synthetic,23,3,0.007200773241478087
markov_synthetic,23,4,0.005623766316525316
markov_synthetic,23,5,0.0035930577020290284
markov_synthetic,23,6,0.0023670537110141356
markov_synthetic,23,7,0.0006310154058434209
markov_synthetic,23,8,3.6697440648257107e-17
markov_synthetic,24,1,0.011231891032132709
markov_synthetic,24,2,0.009635327779003968
markov_synthetic,24,3,0.007316100782450362
markov_synthetic,24,4,0.005942328083919685
markov_synthetic,24,5,0.004041575953787312
markov_synthetic,24,6,0.0015928873898725824
markov_synthetic,24,7,0.00019364182169070963
markov_synthetic,24,8,4.103742043395408e-18
markov_synthetic,25,1,0.012472037404552896
markov_synthetic,25,2,0.007895532639415939
markov_synthetic,25,3,0.0073033292384374615
markov_synthetic,25,4,0.004006512489523246
markov_synthetic,25,5,0.0027562794173100645
markov_synthetic,25,6,0.002264422085679898
markov_synthetic,25,7,0.00030517640020037224
markov_synthetic,25,8,1.4046074473714068e-19
markov_synthetic,26,1,0.01264216607418176
markov_synthetic,26,2,0.008371558841163404
markov_synthetic,26,3,0.0068966672464404535
markov_synthetic,26,4,0.006306349674608964
markov_synthetic,26,5,0.0025595778077207414
markov_synthetic,26,6,0.0016353764268616424
markov_synthetic,26,7,0.0005307564288544224
markov_synthetic,26,8,1.0763327100050895e-17
markov_synthetic,27,1,0.013637632378508919
markov_synthetic,27,2,0.009616091640067733
markov_synthetic,27,3,0.008451710750152677
markov_synthetic,27,4,0.005574973807655226
markov_synthetic,27,5,0.003540610089023738
markov_synthetic,27,6,0.0022255670843539387
markov_synthetic,27,7,4.000232792423881e-05
markov_synthetic,27,8,5.029840979334255e-18
markov_synthetic,28,1,0.012610159267819167
markov_synthetic,28,2,0.009588305209025642
markov_synthetic,28,3,0.007160041783330818
markov_synthetic,28,4,0.005045187073957596
markov_synthetic,28,5,0.0037538635184174653
markov_synthetic,28,6,0.002595398289829328
markov_synthetic,28,7,0.0003967687649354378
markov_synthetic,28,8,8.678189777097337e-18
markov_synthetic,29,1,0.015410446716809722
markov_synthetic,29,2,0.008634102064711584
markov_synthetic,29,3,0.007763211132773655
markov_synthetic,29,4,0.005368536119738826
markov_synthetic,29,5,0.00453283034567632
markov_synthetic,29,6,0.0017116512179946497
markov_synthetic,29,7,0.0011706924351037986
markov_synthetic,29,8,1.3802848628902345e-17
markov_synthetic,30,1,0.010868759165978695
markov_synthetic,30,2,0.008028221374554043
markov_synthetic,30,3,0.006877588409635171
markov_synthetic,30,4,0.0044406408854542586
markov_synthetic,30,5,0.003420384738055012
markov_synthetic,30,6,0.0020056774261521942
markov_synthetic,30,7,0.0007788922349778496
markov_synthetic,30,8,1.238838638556589e-17
markov_synthetic,31,1,0.010880567827750234
markov_synthetic,31,2,0.008207334119399678
markov_synthetic,31,3,0.0066754470906061495
markov_synthetic,31,4,0.005187279544212819
markov_synthetic,31,5,0.003370702740058557
markov_synthetic,31,6,0.002127087152660928
markov_synthetic,31,7,0.0005303070638935911
markov_synthetic,31,8,4.0253838659477416e-17
markov_synthetic,32,1,0.009821580990458332
markov_synthetic,32,2,0.008064608009334317
markov_synthetic,32,3,0.006783645084011123
markov_synthetic,32,4,0.004828628569974316
markov_synthetic,32,5,0.0020071775582027798
markov_synthetic,32,6,0.0015070157345944836
markov_synthetic,32,7,0.0004598585182243788
markov_synthetic,32,8,1.9068137406666707e-18
markov_synthetic,33,1,0.012568582056500138
markov_synthetic,33,2,0.009321225885472621
markov_synthetic,33,3,0.008931060789765615
markov_synthetic,33,4,0.005991675481535743
markov_synthetic,33,5,0.0027827941998600438
markov_synthetic,33,6,0.0015147029145974017
markov_synthetic,33,7,0.001071890425802028
markov_synthetic,33,8,7.474789294430393e-18
markov_synthetic,34,1,0.011668956062450322
markov_synthetic,34,2,0.008915905709291013
markov_synthetic,34,3,0.008607649830012805
markov_synthetic,34,4,0.008138563217841545
markov_synthetic,34,5,0.0032786538384302296
markov_synthetic,34,6,0.0021625593324556083
markov_synthetic,34,7,0.0003732761510218892
markov_synthetic,34,8,6.945673163988014e-18
markov_synthetic,35,1,0.011482733287180719
markov_synthetic,35,2,0.008693463426300006
markov_synthetic,35,3,0.007458161964829505
markov_synthetic,35,4,0.0051610504666977555
markov_synthetic,35,5,0.0037621918372492754
markov_synthetic,35,6,0.0026693168053023345
markov_synthetic,35,7,0.0008349348872019676
markov_synthetic,35,8,2.5466768739129916e-17
markov_synthetic,36,1,0.010733218197971869
markov_synthetic,36,2,0.007278554784343483
markov_synthetic,36,3,0.006104912944260212
markov_synthetic,36,4,0.0033045984512162264
markov_synthetic,36,5,0.0028864616559621495
markov_synthetic,36,6,0.0018639019048673929
markov_synthetic,36,7,0.0003893752150054395
markov_synthetic,36,8,2.5533863534014796e-17
markov_synthetic,37,1,0.011409253083057874
markov_synthetic,37,2,0.007936150045653938
markov_synthetic,37,3,0.005129249107258809
markov_synthetic,37,4,0.004692696644551795
markov_synthetic,37,5,0.0033129474835573327
markov_synthetic,37,6,0.0009621707759960255
markov_synthetic,37,7,0.0005875825581245715
markov_synthetic,37,8,9.996628048852239e-18
markov_synthetic,38,1,0.010661099654038423
markov_synthetic,38,2,0.009489602678341464
markov_synthetic,38,3,0.006379794958967667
markov_synthetic,38,4,0.005197913393705589
markov_synthetic,38,5,0.0041103198659609
markov_synthetic,38,6,0.0014060701369919533
markov_synthetic,38,7,0.000380198588136676
markov_synthetic,38,8,5.728532227654741e-19
markov_synthetic,39,1,0.012198350470659213
markov_synthetic,39,2,0.00898431538047089
markov_synthetic,39,3,0.007281849287804643
markov_synthetic,39,4,0.0038206424925979303
markov_synthetic,39,5,0.0027045003189434397
markov_synthetic,39,6,0.00208611230105055
markov_synthetic,39,7,0.00038169467388583664
markov_synthetic,39,8,1.09380783415001e-17
markov_synthetic,40,1,0.010825502651590315
markov_synthetic,40,2,0.00877335578050147
markov_synthetic,40,3,0.007200348151790318
markov_synthetic,40,4,0.004877931248000656
markov_synthetic,40,5,0.003269013396953304
markov_synthetic,40,6,0.0018552461783082018
markov_synthetic,40,7,0.00018449212666362316
markov_synthetic,40,8,2.897808106315145e-17
markov_synthetic,41,1,0.010744876706808447
markov_synthetic,41,2,0.010079425686783867
markov_synthetic,41,3,0.008391454511322415
markov_synthetic,41,4,0.004887195655873845
markov_synthetic,41,5,0.002558001789606967
markov_synthetic,41,6,0.0017566849287071358
markov_synthetic,41,7,0.00046602154158316314
markov_synthetic,41,8,2.911814159201091e-18
markov_synthetic,42,1,0.010250459081139276
markov_synthetic,42,2,0.009019337221795742
markov_synthetic,42,3,0.007690266232192176
markov_synthetic,42,4,0.006077910707828562
markov_synthetic,42,5,0.003199618224506663
markov_synthetic,42,6,0.0016321657743581582
markov_synthetic,42,7,0.0006637252756750569
markov_synthetic,42,8,3.276557344496311e-17
markov_synthetic,43,1,0.011865588156112111
markov_synthetic,43,2,0.010382646510581224
markov_synthetic,43,3,0.005917561451033256
markov_synthetic,43,4,0.005650334964463167
markov_synthetic,43,5,0.003338451254902202
markov_synthetic,43,6,0.0006838520826125063
markov_synthetic,43,7,0.00035059618038331885
markov_synthetic,43,8,1.8336810622366268e-17
markov_synthetic,44,1,0.012389049006189323
markov_synthetic,44,2,0.010542778580458014
markov_synthetic,44,3,0.006452471705244936
markov_synthetic,44,4,0.004668077095155198
markov_synthetic,44,5,0.0013621693597921532
markov_synthetic,44,6,0.0008446099827962276
markov_synthetic,44,7,0.0002693470733494316
markov_synthetic,44,8,3.179739604544426e-17
markov_synthetic,45,1,0.009585961139791658
markov_synthetic,45,2,0.007697138544934595
markov_synthetic,45,3,0.0065768904767865306
markov_synthetic,45,4,0.004752075481635942
markov_synthetic,45,5,0.0021877157196993164
markov_synthetic,45,6,0.001801331786448204
markov_synthetic,45,7,0.0008863442769117088
markov_synthetic,45,8,4.158626341783365e-17
markov_synthetic,46,1,0.011561423036439715
markov_synthetic,46,2,0.008966808969201965
markov_synthetic,46,3,0.005894851949911752
markov_synthetic,46,4,0.0055196805431985884
markov_synthetic,46,5,0.0035736545744278797
markov_synthetic,46,6,0.0015241634231029809
markov_synthetic,46,7,0.00024320844207314555
markov_synthetic,46,8,1.9033053891234325e-17
markov_synthetic,47,1,0.01071158880881074
markov_synthetic,47,2,0.009056706746396501
markov_synthetic,47,3,0.0077255948424481274
markov_synthetic,47,4,0.004659199411549715
markov_synthetic,47,5,0.0026953587997627384
markov_synthetic,47,6,0.002415172297614496
markov_synthetic,47,7,0.0012864073924536215
markov_synthetic,47,8,5.3249868269919035e-18
markov_synthetic,48,1,0.0096622886914339
markov_synthetic,48,2,0.006504495015348829
markov_synthetic,48,3,0.005875608732692652
markov_synthetic,48,4,0.003069710485897741
markov_synthetic,48,5,0.0021421118416721178
markov_synthetic,48,6,0.0015289507176937446
markov_synthetic,48,7,0.00014256280907679698
markov_synthetic,48,8,2.255052472301531e-17
markov_synthetic,49,1,0.012740897553766192
markov_synthetic,49,2,0.007607051082769475
markov_synthetic,49,3,0.006307010052593211
markov_synthetic,49,4,0.005991475032853449
markov_synthetic,49,5,0.003398520042815383
markov_synthetic,49,6,0.0012730558321910306
markov_synthetic,49,7,0.00010015032923575724
markov_synthetic,49,8,6.512275544965603e-18
markov_synthetic,50,1,0.011425624935075903
markov_synthetic,50,2,0.007153375593985694
markov_synthetic,50,3,0.00668150239507265
markov_synthetic,50,4,0.004369670190354452
markov_synthetic,50,5,0.00379056347768415
markov_synthetic,50,6,0.0009008789164113157
markov_synthetic,50,7,0.00034155786099319946
markov_synthetic,50,8,3.028096644333482e-17
markov_synthetic,51,1,0.013558497733474856
markov_synthetic,51,2,0.011047280525160536
markov_synthetic,51,3,0.008040778146168633
markov_synthetic,51,4,0.005260464156324326
markov_synthetic,51,5,0.005067321160057601
markov_synthetic,51,6,0.004011133146053399
markov_synthetic,51,7,0.0006464045585296422
markov_synthetic,51,8,1.8746746958538872e-17
markov_synthetic,52,1,0.01028296999741491
markov_synthetic,52,2,0.008899458927916716
markov_synthetic,52,3,0.007759422110413677
markov_synthetic,52,4,0.005008480465653803
markov_synthetic,52,5,0.0034985915752454902
markov_synthetic,52,6,0.0030352435710262167
markov_synthetic,52,7,0.0007672138428217018
markov_synthetic,52,8,2.507898145957107e-17
markov_synthetic,53,1,0.012648038157798077
markov_synthetic,53,2,0.009555140706494604
markov_synthetic,53,3,0.006714600522514072
markov_synthetic,53,4,0.004785172418297145
markov_synthetic,53,5,0.0038632604196930627
markov_synthetic,53,6,0.0014662064473258969
markov_synthetic,53,7,0.00025837999288952644
markov_synthetic,53,8,3.2150096141052026e-17
markov_synthetic,54,1,0.00972107810135587
markov_synthetic,54,2,0.007447676646203295
markov_synthetic,54,3,0.005963496332677178
markov_synthetic,54,4,0.004446583700681276
markov_synthetic,54,5,0.0029733268068457123
markov_synthetic,54,6,0.0022940219114795045
markov_synthetic,54,7,8.492585505245248e-05
markov_synthetic,54,8,1.4995323057856148e-17
markov_synthetic,55,1,0.009089701821096828
markov_synthetic,55,2,0.008065347626100021
markov_synthetic,55,3,0.006597269611624249
markov_synthetic,55,4,0.0050862830910627845
markov_synthetic,55,5,0.003839792308093748
markov_synthetic,55,6,0.002482469643218026
markov_synthetic,55,7,0.0002504008939881945
markov_synthetic,55,8,1.1709645663068625e-17
markov_synthetic,56,1,0.012143850222454391
markov_synthetic,56,2,0.008924093921969179
markov_synthetic,56,3,0.005538048755209817
markov_synthetic,56,4,0.005035088796123022
markov_synthetic,56,5,0.0024644408418757224
markov_synthetic,56,6,0.0017050243181934662
markov_synthetic,56,7,0.000500844425126588
markov_synthetic,56,8,3.4631307404417095e-17
markov_synthetic,57,1,0.012681968337386022
markov_synthetic,57,2,0.010128179216226576
markov_synthetic,57,3,0.008282355134018527
markov_synthetic,57,4,0.006477936049093354
markov_synthetic,57,5,0.004354937473820263
markov_synthetic,57,6,0.0023906990833819056
markov_synthetic,57,7,0.0005012603132496305
markov_synthetic,57,8,2.5726339635419155e-19
markov_synthetic,58,1,0.012027404922980121
markov_synthetic,58,2,0.008572457228064
markov_synthetic,58,3,0.0074368991423335515
markov_synthetic,58,4,0.0061255215826101425
markov_synthetic,58,5,0.00333810159363329
markov_synthetic,58,6,0.002767043692573881
markov_synthetic,58,7,0.0019930519157209878
markov_synthetic,58,8,3.348665739138833e-17
markov_synthetic,59,1,0.010276378333222327
markov_synthetic,59,2,0.009527873077300361
markov_synthetic,59,3,0.006456121439278216
markov_synthetic,59,4,0.005647033751807754
markov_synthetic,59,5,0.003957519592845919
markov_synthetic,59,6,0.001917967724589123
markov_synthetic,59,7,0.0004683537200740856
markov_synthetic,59,8,1.0643873738199938e-17
markov_synthetic,60,1,0.014329795764874127
markov_synthetic,60,2,0.008663540136463633
markov_synthetic,60,3,0.006254201614184299
markov_synthetic,60,4,0.006173961228373668
markov_synthetic,60,5,0.003242345066437858
markov_synthetic,60,6,0.001870367688520902
markov_synthetic,60,7,0.00022212878299312047
markov_synthetic,60,8,1.7037649157795346e-17
markov_synthetic,61,1,0.011448039265310066
markov_synthetic,61,2,0.008278730030342796
markov_synthetic,61,3,0.007945479681521352
markov_synthetic,61,4,0.004940831611548851
markov_synthetic,61,5,0.002919304581618642
markov_synthetic,61,6,0.001541840914354836
markov_synthetic,61,7,0.00020443530665347306
markov_synthetic,61,8,3.202697299365468e-18
markov_synthetic,62,1,0.009399845195195692
markov_synthetic,62,2,0.007289629713960026
markov_synthetic,62,3,0.006408431692700744
markov_synthetic,62,4,0.005260147653919738
markov_synthetic,62,5,0.004712249987198614
markov_synthetic,62,6,0.0012283338929057449
markov_synthetic,62,7,5.800328761095529e-06
markov_synthetic,62,8,2.7332781459623913e-17
markov_synthetic,63,1,0.010142746328011779
markov_synthetic,63,2,0.008481285292043318
markov_synthetic,63,3,0.007411627524081753
markov_synthetic,63,4,0.006062802705511975
markov_synthetic,63,5,0.003113903676951612
markov_synthetic,63,6,0.00143197853509117
markov_synthetic,63,7,0.0008776627516999334
markov_synthetic,63,8,2.0925391163990452e-17
markov_synthetic,64,1,0.012212867392127881
markov_synthetic,64,2,0.0075115793702612635
markov_synthetic,64,3,0.005920934807906884
markov_synthetic,64,4,0.004408977733482879
markov_synthetic,64,5,0.0034785381822837833
markov_synthetic,64,6,0.0016951320305132525
markov_synthetic,64,7,0.0005700103094913979
markov_synthetic,64,8,8.550852683760827e-18
markov_synthetic,65,1,0.009319223376479826
markov_synthetic,65,2,0.0076315512448827715
markov_synthetic,65,3,0.005904196575671828
markov_synthetic,65,4,0.0046910900242273495
markov_synthetic,65,5,0.0034499930631073966
markov_synthetic,65,6,0.0020123543751785675
markov_synthetic,65,7,0.0008039374146774841
markov_synthetic,65,8,3.1388511327958517e-18
markov_synthetic,66,1,0.008899456008058053
markov_synthetic,66,2,0.0073360310159782645
markov_synthetic,66,3,0.004992582466487831
markov_synthetic,66,4,0.004845153638591488
markov_synthetic,66,5,0.003957031356039337
markov_synthetic,66,6,0.0013753682684464797
markov_synthetic,66,7,0.001010932069185141
markov_synthetic,66,8,8.577618692135782e-18
markov_synthetic,67,1,0.009738599878904861
markov_synthetic,67,2,0.008667870144321488
markov_synthetic,67,3,0.008110924779594995
markov_synthetic,67,4,0.005096043227141252
markov_synthetic,67,5,0.0033933765223123132
markov_synthetic,67,6,0.0027694998393439554
markov_synthetic,67,7,0.0014586478650124393
markov_synthetic,67,8,7.686216827452165e-18
markov_synthetic,68,1,0.012276016405649874
markov_synthetic,68,2,0.010112337298682229
markov_synthetic,68,3,0.007831297511367985
markov_synthetic,68,4,0.005781824487744725
markov_synthetic,68,5,0.0052087290392815785
markov_synthetic,68,6,0.002776066877220191
markov_synthetic,68,7,0.001328458446583767
markov_synthetic,68,8,2.5693750843047436e-18
markov_synthetic,69,1,0.011057811768702486
markov_synthetic,69,2,0.007738898094559601
markov_synthetic,69,3,0.005452432150899732
markov_synthetic,69,4,0.004787034151337205
markov_synthetic,69,5,0.003575959617729236
markov_synthetic,69,6,0.00234694965955801
markov_synthetic,69,7,0.0012118719582845014
markov_synthetic,69,8,8.138874482972853e-18
markov_synthetic,70,1,0.010219441627477855
markov_synthetic,70,2,0.007721986396812188
markov_synthetic,70,3,0.006761882558519919
markov_synthetic,70,4,0.004964181747886105
markov_synthetic,70,5,0.00324814629138716
markov_synthetic,70,6,0.0017581022745123808
markov_synthetic,70,7,0.0006769448610461197
markov_synthetic,70,8,1.815415950934825e-18
markov_synthetic,71,1,0.010695211133391157
markov_synthetic,71,2,0.008324714997173143
markov_synthetic,71,3,0.007956943850365654
markov_synthetic,71,4,0.006170055309881303
markov_synthetic,71,5,0.004311904738242977
markov_synthetic,71,6,0.0015638640604738682
markov_synthetic,71,7,9.287603461264086e-05
markov_synthetic,71,8,3.989571869611542e-17
markov_synthetic,72,1,0.011731870555236704
markov_synthetic,72,2,0.007237622990241802
markov_synthetic,72,3,0.006822008353828502
markov_synthetic,72,4,0.00478588310547235
markov_synthetic,72,5,0.0029173179543627217
markov_synthetic,72,6,0.001136411845125701
markov_synthetic,72,7,0.0008177337898384206
markov_synthetic,72,8,4.075812494411315e-17
markov_synthetic,73,1,0.011779219835974315
markov_synthetic,73,2,0.007893975615470278
markov_synthetic,73,3,0.00547344956669612
markov_synthetic,73,4,0.0042319816305058265
markov_synthetic,73,5,0.003155779360736228
markov_synthetic,73,6,0.0015869400637967285
markov_synthetic,73,7,0.00019012332980341233
markov_synthetic,73,8,3.245967812754724e-18
markov_synthetic,74,1,0.013866215548237899
markov_synthetic,74,2,0.008876539152052693
markov_synthetic,74,3,0.006636710330609393
markov_synthetic,74,4,0.006002358012652852
markov_synthetic,74,5,0.003708074651629883
markov_synthetic,74,6,0.0014095580290731245
markov_synthetic,74,7,9.104390602013485e-05
markov_synthetic,74,8,1.8882763423079484e-17
markov_synthetic,75,1,0.010738359790164454
markov_synthetic,75,2,0.009582757952016742
markov_synthetic,75,3,0.007145198216103535
markov_synthetic,75,4,0.004712360646236485
markov_synthetic,75,5,0.004204869531137299
markov_synthetic,75,6,0.0029207028768690807
markov_synthetic,75,7,0.0020519525362682105
markov_synthetic,75,8,1.380535807620524e-17
markov_synthetic,76,1,0.00941883513223372
markov_synthetic,76,2,0.008100464574215068
markov_synthetic,76,3,0.005016555130615655
markov_synthetic,76,4,0.004224074898514871
markov_synthetic,76,5,0.003847518273117632
markov_synthetic,76,6,0.002190677456385331
markov_synthetic,76,7,0.00015868461608565192
markov_synthetic,76,8,1.2692391843145028e-17
markov_synthetic,77,1,0.01100990283281215
markov_synthetic,77,2,0.009628106653968826
markov_synthetic,77,3,0.007553661703265196
markov_synthetic,77,4,0.004902371068693365
markov_synthetic,77,5,0.004082150385286377
markov_synthetic,77,6,0.0008222517882613531
markov_synthetic,77,7,0.0001185477296021211
markov_synthetic,77,8,5.802156210943171e-19
markov_synthetic,78,1,0.010914014548549213
markov_synthetic,78,2,0.009642896632109791
markov_synthetic,78,3,0.006726964800399093
markov_synthetic,78,4,0.005499596241806212
markov_synthetic,78,5,0.004667732462913788
markov_synthetic,78,6,0.0028854668656136152
markov_synthetic,78,7,0.0016022557527449468
markov_synthetic,78,8,5.616502207120521e-18
markov_synthetic,79,1,0.010302665595742956
markov_synthetic,79,2,0.007766676155188674
markov_synthetic,79,3,0.0060495505284102
markov_synthetic,79,4,0.005290370884280515
markov_synthetic,79,5,0.0029578353325376665
markov_synthetic,79,6,0.0008419615128528286
markov_synthetic,79,7,0.0004160635910599919
markov_synthetic,79,8,1.6039100376156437e-17
markov_synthetic,80,1,0.01051938246444654
markov_synthetic,80,2,0.008413345724330983
markov_synthetic,80,3,0.006834604131291859
markov_synthetic,80,4,0.0053305341754027085
markov_synthetic,80,5,0.003980116639860778
markov_synthetic,80,6,0.002081936449114926
markov_synthetic,80,7,4.428923125813022e-05
markov_synthetic,80,8,2.4405866717085436e-17
markov_synthetic,81,1,0.012106082264427819
markov_synthetic,81,2,0.007124201485601489
markov_synthetic,81,3,0.006641014563789685
markov_synthetic,81,4,0.004800277895072015
markov_synthetic,81,5,0.0037462750228683737
markov_synthetic,81,6,0.0019397249523538244
markov_synthetic,81,7,0.0008524487870673575
markov_synthetic,81,8,1.707981160247374e-17
markov_synthetic,82,1,0.010788876968870641
markov_synthetic,82,2,0.00929033812032707
markov_synthetic,82,3,0.0070595639788375054
markov_synthetic,82,4,0.006447802614142153
markov_synthetic,82,5,0.003226150322662505
markov_synthetic,82,6,0.0029171504687226873
markov_synthetic,82,7,0.0010174144302927597
markov_synthetic,82,8,5.710085909289041e-18
markov_synthetic,83,1,0.012228473936216608
markov_synthetic,83,2,0.007974874155831457
markov_synthetic,83,3,0.007077100337617877
markov_synthetic,83,4,0.005093279992461704
markov_synthetic,83,5,0.004552845856836535
markov_synthetic,83,6,0.0030578126275384197
markov_synthetic,83,7,0.0005117441616308955
markov_synthetic,83,8,8.61062267708484e-18
markov_synthetic,84,1,0.011188665169054724
markov_synthetic,84,2,0.00788816587497021
markov_synthetic,84,3,0.007184711763587342
markov_synthetic,84,4,0.0064712066953377225
markov_synthetic,84,5,0.00496880613837819
markov_synthetic,84,6,0.0030024978213853163
markov_synthetic,84,7,0.0013469256538268394
markov_synthetic,84,8,1.635596913314875e-17
markov_synthetic,85,1,0.010786300549034818
markov_synthetic,85,2,0.00811486217118258
markov_synthetic,85,3,0.006246995316216577
markov_synthetic,85,4,0.005411274833521108
markov_synthetic,85,5,0.002911902335678841
markov_synthetic,85,6,0.0027453989488210036
markov_synthetic,85,7,0.0008166722329808359
markov_synthetic,85,8,2.6268794555765872e-17
markov_synthetic,86,1,0.008861290065224476
markov_synthetic,86,2,0.008264326202197029
markov_synthetic,86,3,0.005576335507989705
markov_synthetic,86,4,0.004420351640990944
markov_synthetic,86,5,0.003591364138617277
markov_synthetic,86,6,0.0021511545069164565
markov_synthetic,86,7,0.000857294474855648
markov_synthetic,86,8,2.8552186731385435e-17
markov_synthetic,87,1,0.009896946487701494
markov_synthetic,87,2,0.008940604861984993
markov_synthetic,87,3,0.006753787214357265
markov_synthetic,87,4,0.005598313678948028
markov_synthetic,87,5,0.003452771327178581
markov_synthetic,87,6,0.0016905828174959407
markov_synthetic,87,7,0.0011660282995226993
markov_synthetic,87,8,5.977597474371963e-19
markov_synthetic,88,1,0.011350723407411905
markov_synthetic,88,2,0.007493918422314701
markov_synthetic,88,3,0.006569589469704261
markov_synthetic,88,4,0.0042733875818245035
markov_synthetic,88,5,0.0034073833538567533
markov_synthetic,88,6,0.0030503889224164204
markov_synthetic,88,7,0.0005314927486256416
markov_synthetic,88,8,1.9906089882161694e-18
markov_synthetic,89,1,0.013233316928899636
markov_synthetic,89,2,0.008934506068013486
markov_synthetic,89,3,0.0060836959837782915
markov_synthetic,89,4,0.0052735258288394956
markov_synthetic,89,5,0.0032508422585078483
markov_synthetic,89,6,0.0010864189540375922
markov_synthetic,89,7,0.000818410737077254
markov_synthetic,89,8,1.6743811953037e-17
markov_synthetic,90,1,0.010036742605081826
markov_synthetic,90,2,0.008210317593485984
markov_synthetic,90,3,0.00550192576899026
markov_synthetic,90,4,0.004315696560391057
markov_synthetic,90,5,0.0031686966381552608
markov_synthetic,90,6,0.0013436399080005803
markov_synthetic,90,7,0.00027551879874174065
markov_synthetic,90,8,1.5448032641439435e-17
markov_synthetic,91,1,0.01196458967669876
markov_synthetic,91,2,0.009064375030171127
markov_synthetic,91,3,0.007512718955391142
markov_synthetic,91,4,0.005821662072034116
markov_synthetic,91,5,0.0035912825698834745
markov_synthetic,91,6,0.0013388375447507827
markov_synthetic,91,7,0.00014374518608412212
markov_synthetic,91,8,2.044086735804261e-17
markov_synthetic,92,1,0.01078928382775239
markov_synthetic,92,2,0.00681763966366871
